index,area_string,posted,neighborhood,post title,number_bedrooms,sqft,URL,price,requested
435,dallas,2021-11-25 13:12, ( dallas ),😎 LOOKING FOR A PERSON TO SHARE A TWO BEDROOM !!!,,1875.0,https://dallas.craigslist.org/dal/roo/d/dallas-looking-for-person-to-share-two/7412594174.html,415,2021-11-27 17h27m36s
436,dallas,2021-11-25 13:07," (Frisco, Tx north DFW )",CUARTO PRIVADO DE RENTA / Room 4 Rent,,,https://dallas.craigslist.org/ndf/roo/d/frisco-cuarto-privado-de-renta-room-rent/7412592266.html,395,2021-11-27 17h27m36s
437,dallas,2021-11-25 13:04, (Dallas dallas ),EXCEL FURNISHED MASTER SUITE IN MIDTOWN HIGHRISE AVAILABLE IMMEDIATELY,,,https://dallas.craigslist.org/dal/roo/d/dallas-excel-furnished-master-suite-in/7412596098.html,385,2021-11-27 17h27m36s
438,dallas,2021-11-25 11:44, (Arlington mid cities ),LS roommate,3,1800.0,https://dallas.craigslist.org/mdf/roo/d/arlington-ls-roommate/7412572033.html,800,2021-11-27 17h27m36s
439,dallas,2021-11-25 09:25, ( dallas ),Master bedroom - Bills paid - Private bath ((North Fort worth - Amazon,,,https://dallas.craigslist.org/dal/roo/d/dallas-master-bedroom-bills-paid/7412524190.html,300,2021-11-27 17h27m36s
440,dallas,2021-11-25 08:43, (Las Colinas north DFW ),Looking for a Responsible Roommate,2,1800.0,https://dallas.craigslist.org/ndf/roo/d/irving-looking-for-responsible-roommate/7409949592.html,850,2021-11-27 17h27m36s
441,dallas,2021-11-25 08:28," (1100 Peters St, Dallas, TX , USA dallas )",Bedroom & Private Full Bathroom &Month-To-Month,2,,https://dallas.craigslist.org/dal/roo/d/dallas-bedroom-private-full-bathroom/7412507071.html,350,2021-11-27 17h27m36s
442,dallas,2021-11-25 04:25, (North Fort worth - Amazon -Alliance - Justin area dallas ),Nice Furnished Room - Bills paid - Private bath,1,,https://dallas.craigslist.org/dal/roo/d/roanoke-nice-furnished-room-bills-paid/7412472688.html,240,2021-11-27 17h27m36s
443,dallas,2021-11-24 23:28, (Wylie north DFW ),Looking for a Roommate(Female Wanted),3,1700.0,https://dallas.craigslist.org/ndf/roo/d/wylie-looking-for-roommatefemale-wanted/7412452111.html,300,2021-11-27 17h27m36s
444,dallas,2021-11-24 23:23, (Alliance fort worth ),Want Live in or part time maid & personal assistant all bills included,1,940.0,https://dallas.craigslist.org/ftw/roo/d/fort-worth-want-live-in-or-part-time/7404183131.html,0,2021-11-27 17h27m36s
445,dallas,2021-11-24 19:54, (Irving / Dallas dallas ),Room for rent bills included + internet- furnished,1,,https://dallas.craigslist.org/dal/roo/d/irving-room-for-rent-bills-included/7411176818.html,580,2021-11-27 17h27m36s
446,dallas,2021-11-24 19:52, (Preston Hollow dallas ),Professional Gay Male seeks same,4,,https://dallas.craigslist.org/dal/roo/d/dallas-professional-gay-male-seeks-same/7401765809.html,800,2021-11-27 17h27m36s
447,dallas,2021-11-24 16:18, ( dallas ),"Furnished Private Room & Bath, All Bills Paid, WiFi + more!",,,https://dallas.craigslist.org/dal/roo/d/irving-furnished-private-room-bath-all/7412335273.html,750,2021-11-27 17h27m36s
448,dallas,2021-11-24 15:22, (Keller fort worth ),I have Room for rent in Keller/North Worth,,415.0,https://dallas.craigslist.org/ftw/roo/d/fort-worth-have-room-for-rent-in-keller/7399818051.html,700,2021-11-27 17h27m36s
449,dallas,2021-11-24 15:22, (North Dallas dallas ),Looking for roomate to share townhome rental,2,,https://dallas.craigslist.org/dal/roo/d/dallas-looking-for-roomate-to-share/7412328337.html,1000,2021-11-27 17h27m36s
450,dallas,2021-11-24 14:34, ( dallas ),$400 Great 3 bed 2 bath duplexes available for rent close to Downtown,,,https://dallas.craigslist.org/dal/roo/d/addison-400-great-bed-bath-duplexes/7412302401.html,0,2021-11-27 17h27m36s
451,dallas,2021-11-24 14:01, (Haltom City / North Fort Worth fort worth ),"Furnished Private Room & Bath, All Bills Paid, WiFi + more!",1,144.0,https://dallas.craigslist.org/ftw/roo/d/fort-worth-furnished-private-room-bath/7399101379.html,750,2021-11-27 17h27m36s
452,dallas,2021-11-24 12:05, (DALLAS dallas ),COZY Room in dallas Home Available-LGBTQIA+ SPACE!,,,https://dallas.craigslist.org/dal/roo/d/dallas-cozy-room-in-dallas-home/7401361889.html,380,2021-11-27 17h27m36s
453,dallas,2021-11-24 11:38, (By DOWNTOWN IRVING TRANSIT CENTER dallas ),"$29 NIGHT, $169 WEEK, $625 MONTH - AVAILABLE NOW",,,https://dallas.craigslist.org/dal/roo/d/irving-29-night-169-week-625-month/7412222211.html,0,2021-11-27 17h27m36s
454,dallas,2021-11-24 11:38, (By DOWNTOWN IRVING TRANSIT CENTER dallas ),"$29 NIGHT, $169 WEEK, $625 MONTH - AVAILABLE NOW",,,https://dallas.craigslist.org/dal/roo/d/irving-29-night-169-week-625-month/7412222011.html,0,2021-11-27 17h27m36s
455,dallas,2021-11-24 11:33, ( fort worth ),Nice Furnished Room - Bills paid - Private bath,,,https://dallas.craigslist.org/ftw/roo/d/rowlett-nice-furnished-room-bills-paid/7412214059.html,440,2021-11-27 17h27m36s
456,dallas,2021-11-24 10:46, (Fort Worth fort worth ),Spacious room for rent - All utilities included!,1,1300.0,https://dallas.craigslist.org/ftw/roo/d/fort-worth-spacious-room-for-rent-all/7406266452.html,600,2021-11-27 17h27m36s
457,dallas,2021-11-24 10:46, (Fort Worth dallas ),Bedroom for rent - All utilities included!!,1,1000.0,https://dallas.craigslist.org/dal/roo/d/fort-worth-bedroom-for-rent-all/7408770684.html,650,2021-11-27 17h27m36s
458,dallas,2021-11-24 10:45, (Rockwall dallas ),ROCKWALL 750.00 INCLUEDS ALL UTILITIES/ MAID SERVICE,,,https://dallas.craigslist.org/dal/roo/d/rockwall-rockwall-inclueds-all/7406979740.html,0,2021-11-27 17h27m36s
459,dallas,2021-11-24 10:02," (March Ave, Dallas, TX dallas )",Great 3 bed 2 bath duplexes available for rent close to Downtown,,,https://dallas.craigslist.org/dal/roo/d/dallas-great-bed-bath-duplexes/7412163213.html,400,2021-11-27 17h27m36s
460,dallas,2021-11-24 04:01, (North Fort worth - Amazon -Alliance - Justin area dallas ),Nice Furnished Room - Bills paid - Private bath,1,,https://dallas.craigslist.org/dal/roo/d/roanoke-nice-furnished-room-bills-paid/7412082758.html,259,2021-11-27 17h27m36s
461,dallas,2021-11-23 20:39, (Dallas dallas ),"Housing Space in exchange for half-time groundskeeping in Marshall, AR",2,,https://dallas.craigslist.org/dal/roo/d/dallas-housing-space-in-exchange-for/7412029313.html,0,2021-11-27 17h27m36s
462,dallas,2021-11-23 20:24, (Mesquite dallas ),short term room for rent,1,,https://dallas.craigslist.org/dal/roo/d/mesquite-short-term-room-for-rent/7412020745.html,850,2021-11-27 17h27m36s
463,dallas,2021-11-23 20:06, (Mesquite dallas ),room for rent 750,1,,https://dallas.craigslist.org/dal/roo/d/mesquite-room-for-rent-750/7410089540.html,750,2021-11-27 17h27m36s
464,dallas,2021-11-23 16:56, (Fossil Creek fort worth ),Furnished Master Bedroom,,,https://dallas.craigslist.org/ftw/roo/d/fort-worth-furnished-master-bedroom/7411959017.html,800,2021-11-27 17h27m36s
465,dallas,2021-11-23 16:35, (Arlington mid cities ),Room for Rent,1,2300.0,https://dallas.craigslist.org/mdf/roo/d/arlington-room-for-rent/7409767414.html,700,2021-11-27 17h27m36s
466,dallas,2021-11-23 15:17, (North Arlington mid cities ),Beautiful one bedroom,1,140.0,https://dallas.craigslist.org/mdf/roo/d/arlington-beautiful-one-bedroom/7411916052.html,600,2021-11-27 17h27m36s
467,dallas,2021-11-23 10:39," (FRISCO, TX north DFW )",5 Star Community Golf View Room for Rent (Utilities Included),1,158.0,https://dallas.craigslist.org/ndf/roo/d/frisco-star-community-golf-view-room/7411764995.html,850,2021-11-27 17h27m36s
468,dallas,2021-11-23 10:26, (Arlington mid cities ),Affordable stay $275 large room  Kitchenette WEEKLY,,225.0,https://dallas.craigslist.org/mdf/roo/d/arlington-affordable-stay-275-large/7401998447.html,275,2021-11-27 17h27m36s
469,dallas,2021-11-23 10:09," (Denton, TX north DFW )",Room for rent. $550/monthly,,,https://dallas.craigslist.org/ndf/roo/d/room-for-rent-550-monthly/7411754731.html,0,2021-11-27 17h27m36s
470,dallas,2021-11-23 09:37, (Mesquite dallas ),Private Room and Private Bath for Rent,1,,https://dallas.craigslist.org/dal/roo/d/mesquite-private-room-and-private-bath/7411730623.html,700,2021-11-27 17h27m36s
471,dallas,2021-11-23 09:03, ( mid cities ),Master bedroom - Bills paid - Private bath ((North Fort worth - Amazon,,,https://dallas.craigslist.org/mdf/roo/d/addison-master-bedroom-bills-paid/7411703426.html,300,2021-11-27 17h27m36s
472,dallas,2021-11-23 06:55, (Grand prairie tx mid cities ),Room share,1,,https://dallas.craigslist.org/mdf/roo/d/grand-prairie-room-share/7411677839.html,150,2021-11-27 17h27m36s
473,dallas,2021-11-23 06:32, (Dallas dallas ),Lovely 1-bedroom townhome with study and attached garage.,1,800.0,https://dallas.craigslist.org/dal/roo/d/dallas-lovely-bedroom-townhome-with/7408612748.html,800,2021-11-27 17h27m36s
474,dallas,2021-11-22 22:08, ( fort worth ),"***** BIG Room for Rent / Move in Ready """"""**",1,,https://dallas.craigslist.org/ftw/roo/d/fort-worth-big-room-for-rent-move-in/7411611957.html,350,2021-11-27 17h27m36s
475,dallas,2021-11-22 21:21, (Richardson dallas ),Room For Rent $800 In Richardson All Bills Paid,,,https://dallas.craigslist.org/dal/roo/d/richardson-room-for-rent-800-in/7409130171.html,800,2021-11-27 17h27m36s
476,dallas,2021-11-22 21:03, (Irving dallas ),$480 / 1br - Master Bedroom w/ private bath in a 3 bed APT (Irving),,,https://dallas.craigslist.org/dal/roo/d/irving-480-1br-master-bedroom-private/7411605231.html,480,2021-11-27 17h27m36s
477,dallas,2021-11-22 20:51, ( fort worth ),!!! ROOM AVAILABLE IN GREAT LOCATION WITH GREAT PEOPLE !!!,1,,https://dallas.craigslist.org/ftw/roo/d/fort-worth-room-available-in-great/7411596802.html,475,2021-11-27 17h27m36s
478,dallas,2021-11-22 20:18, (Richardson dallas ),Room For Rent $800 In Richardson All Bills Paid,,,https://dallas.craigslist.org/dal/roo/d/richardson-room-for-rent-800-in/7409103084.html,800,2021-11-27 17h27m36s
479,dallas,2021-11-22 20:09, (Plano dallas ),"Furnished, comfortable, quite room rental in beautiful neighborhood",1,,https://dallas.craigslist.org/dal/roo/d/plano-furnished-comfortable-quite-room/7408996248.html,650,2021-11-27 17h27m36s
480,houston,2021-11-27 18:42, (Galleria  ),Sharing My 400 SF Efficiency With Down And Out Woman,1,400.0,https://houston.craigslist.org/roo/d/houston-sharing-my-400-sf-efficiency/7413475971.html,200,2021-11-27 17h27m50s
481,houston,2021-11-27 17:30, (Houston  ),Looking for a Yng male roommate,1,80.0,https://houston.craigslist.org/roo/d/houston-looking-for-yng-male-roommate/7413451208.html,50,2021-11-27 17h27m50s
482,houston,2021-11-27 16:11, (Westheimer and hayes Rd  ),Master bedroom with bath,3,,https://houston.craigslist.org/roo/d/houston-master-bedroom-with-bath/7402758179.html,500,2021-11-27 17h27m50s
483,houston,2021-11-27 16:10, (westheimer and hayes rd  ),livingroom area roomate needed,3,,https://houston.craigslist.org/roo/d/houston-livingroom-area-roomate-needed/7409782836.html,300,2021-11-27 17h27m50s
484,houston,2021-11-27 16:00, (Spring  ),Room Available,5,,https://houston.craigslist.org/roo/d/houston-room-available/7405349759.html,651,2021-11-27 17h27m50s
485,houston,2021-11-27 14:47, (Houston  ),rooms available 700,1,,https://houston.craigslist.org/roo/d/houston-rooms-available-700/7411095822.html,700,2021-11-27 17h27m50s
486,houston,2021-11-27 14:47, (Houston  ),rooms available $700,1,,https://houston.craigslist.org/roo/d/houston-rooms-available-700/7411181005.html,700,2021-11-27 17h27m50s
487,houston,2021-11-27 14:14," (CYFAIR COLLEGE, BARKER CYPRESS, 529 RD, 290 HWY, 77095  )",ALL BILLS PAID.  ROOM FOR RENT,1,,https://houston.craigslist.org/roo/d/houston-all-bills-paid-room-for-rent/7413368413.html,550,2021-11-27 17h27m50s
488,houston,2021-11-27 14:12," (Cyfair College, Fry Rd ,529 rd, Barker Cypress, 290, hwy 6  )",CYPRESS Room for Rent . ALL BILL INCLUDED,1,,https://houston.craigslist.org/roo/d/houston-cypress-room-for-rent-all-bill/7413367614.html,550,2021-11-27 17h27m50s
489,houston,2021-11-27 14:05, (Houston  ),Recamara Privada en Renta,3,1500.0,https://houston.craigslist.org/roo/d/houston-recamara-privada-en-renta/7413359438.html,650,2021-11-27 17h27m50s
490,houston,2021-11-27 13:44, (HOUSTON UNIVERSITY AREA  ),ISO ROOMMATE $500 /month,1,,https://houston.craigslist.org/roo/d/houston-iso-roommate-500-month/7410604943.html,500,2021-11-27 17h27m50s
491,houston,2021-11-27 13:27, (Houston  ),Safe area for female roommate,,,https://houston.craigslist.org/roo/d/houston-safe-area-for-female-roommate/7413343819.html,250,2021-11-27 17h27m50s
492,houston,2021-11-27 13:24, (Houston  ),Two r00ms are for rent available on weekly $165,,,https://houston.craigslist.org/roo/d/houston-two-r00ms-are-for-rent/7413331342.html,165,2021-11-27 17h27m50s
493,houston,2021-11-27 13:08, (Houston  ),Room for rent,,,https://houston.craigslist.org/roo/d/houston-room-for-rent/7408465767.html,700,2021-11-27 17h27m50s
494,houston,2021-11-27 13:06, (Dairy Ashford @ Bellaire  ),"Furnished room for rent in a private house, ALL UTILITIES ARE PAID!!",6,120.0,https://houston.craigslist.org/roo/d/houston-furnished-room-for-rent-in/7412579850.html,560,2021-11-27 17h27m50s
495,houston,2021-11-27 13:03, (Morton Creek Ranch  ),Nice room in 3 bedroom house for rent,1,1923.0,https://houston.craigslist.org/roo/d/katy-nice-room-in-bedroom-house-for-rent/7413330034.html,180,2021-11-27 17h27m50s
496,houston,2021-11-27 12:10, (Houston  ),"Spacious bedroom, nice sized kitchen, minimalistic modern decor AVAIL",,,https://houston.craigslist.org/roo/d/houston-spacious-bedroom-nice-sized/7410147883.html,375,2021-11-27 17h27m50s
497,houston,2021-11-27 11:46, (  ),One large furnished bedroom with a walk-in closet in West Houston,,,https://houston.craigslist.org/roo/d/houston-one-large-furnished-bedroom/7401713163.html,400,2021-11-27 17h27m50s
498,houston,2021-11-27 11:42, (290 / Hwy 6 - Jersey Village / Willowbrook  ),Looking for Dependable Roommate in spacious 4 bedroom house,4,,https://houston.craigslist.org/roo/d/houston-looking-for-dependable-roommate/7409733908.html,595,2021-11-27 17h27m50s
499,houston,2021-11-27 11:29, (Katy area/Richmond  ),FURNISHED with attached PVT BATH - ALL BILLS PAID,3,,https://houston.craigslist.org/roo/d/richmond-furnished-with-attached-pvt/7413276306.html,750,2021-11-27 17h27m50s
500,houston,2021-11-27 11:28, (  ),$400 West houston- furnished room with private bath Room for Rent.,,,https://houston.craigslist.org/roo/d/houston-400-west-houston-furnished-room/7411440437.html,0,2021-11-27 17h27m50s
501,houston,2021-11-27 11:12," (Humble, Kingwood/Atascocita  )","PRIVATE ROOM, FUNISHED, ALL BILLS PAID",1,,https://houston.craigslist.org/roo/d/humble-private-room-funished-all-bills/7413249232.html,750,2021-11-27 17h27m50s
502,houston,2021-11-27 10:22, (galleria  ),room for rent all bills paid,,,https://houston.craigslist.org/roo/d/houston-room-for-rent-all-bills-paid/7413227574.html,500,2021-11-27 17h27m50s
503,houston,2021-11-27 10:19, (Houston  ),Furnished Room Available NOW (ALL BILLS PAID),,144.0,https://houston.craigslist.org/roo/d/houston-furnished-room-available-now/7413228182.html,495,2021-11-27 17h27m50s
504,houston,2021-11-27 10:08, (Richey Rd and I 45 North exit 64  ),"Two Furnished rooms for rent, share house, near IAH 1/4 Acre",,,https://houston.craigslist.org/roo/d/houston-two-furnished-rooms-for-rent/7413231455.html,600575,2021-11-27 17h27m50s
505,houston,2021-11-27 09:38, (S.W.Houston  ),Room for rent,,,https://houston.craigslist.org/roo/d/houston-room-for-rent/7413217878.html,550,2021-11-27 17h27m50s
506,houston,2021-11-27 09:09, (Spring  ),"Bedroom, BED included ! $550",,,https://houston.craigslist.org/roo/d/houston-bedroom-bed-included-550/7413200130.html,550,2021-11-27 17h27m50s
507,houston,2021-11-27 08:55, (Spring  ),Master Bedroom (Priv Bathroom!!) $700,,,https://houston.craigslist.org/roo/d/houston-master-bedroom-priv-bathroom-700/7413198157.html,700,2021-11-27 17h27m50s
508,houston,2021-11-27 08:42, (  ),ROOM AVAILABLE. Medical Center,4,,https://houston.craigslist.org/roo/d/houston-room-available-medical-center/7413193115.html,700,2021-11-27 17h27m50s
509,houston,2021-11-27 08:32, (Hwy 6 & Westheimer  ),Relaxing Place to live,,1675.0,https://houston.craigslist.org/roo/d/houston-relaxing-place-to-live/7409617669.html,500,2021-11-27 17h27m50s
510,houston,2021-11-27 06:25," (Texa city, La Marque, Galveston  )","Cuarto Amueblado Semanal, o Mensual",,,https://houston.craigslist.org/roo/d/la-marque-cuarto-amueblado-semanal/7405042693.html,170,2021-11-27 17h27m50s
511,houston,2021-11-27 02:49, (Humble  ),----------------Modern Luxury Apartment---------------,2,,https://houston.craigslist.org/roo/d/humble-modern-luxury-apartment/7413140461.html,800,2021-11-27 17h27m50s
512,houston,2021-11-26 21:56, (south central Houston  ),Room close to bus available Nov. 28th,1,160.0,https://houston.craigslist.org/roo/d/houston-room-close-to-bus-available-nov/7412384827.html,425,2021-11-27 17h27m50s
513,houston,2021-11-26 19:57, (S.W.Houston  ),Room for rent,,,https://houston.craigslist.org/roo/d/houston-room-for-rent/7413080538.html,550,2021-11-27 17h27m50s
514,houston,2021-11-26 19:36, (Katy  ),Looking for Roommate in Katy,1,200.0,https://houston.craigslist.org/roo/d/katy-looking-for-roommate-in-katy/7413075280.html,700,2021-11-27 17h27m50s
515,houston,2021-11-26 18:54, (Figland  orchard  ),Room for rent 288 S. Broadway,1,,https://houston.craigslist.org/roo/d/pearland-room-for-rent-288-broadway/7410167953.html,495,2021-11-27 17h27m50s
516,houston,2021-11-26 18:38, (Humble/Kingwood/Atascocita - Near Bush (IAH) Airport  ),$750./Mth. Master BedRoom (Utilities included),,,https://houston.craigslist.org/roo/d/750-mth-master-bedroom-utilities/7404687184.html,750,2021-11-27 17h27m50s
517,houston,2021-11-26 16:17, (montrose houston tx  ),Room avail in Montrose Houston TX,,,https://houston.craigslist.org/roo/d/houston-room-avail-in-montrose-houston/7412992386.html,600,2021-11-27 17h27m50s
518,houston,2021-11-26 16:08, (Cimarron  ),KATY FURNISHED BEDROOM! ALL BILLS PAID!,4,1812.0,https://houston.craigslist.org/roo/d/katy-katy-furnished-bedroom-all-bills/7412996565.html,700,2021-11-27 17h27m50s
519,houston,2021-11-26 16:03, (Katy  ),Katy Area! $700 mo/utilities included,3,1850.0,https://houston.craigslist.org/roo/d/katy-katy-area-700-mo-utilities-included/7408311250.html,700,2021-11-27 17h27m50s
520,houston,2021-11-26 15:37, (  ),Remodeled studio in fenced backyard with gated driveway and carport,,,https://houston.craigslist.org/roo/d/houston-remodeled-studio-in-fenced/7412988604.html,875,2021-11-27 17h27m50s
521,houston,2021-11-26 15:29, (  ),Shepard and 34th Street,,,https://houston.craigslist.org/roo/d/houston-shepard-and-34th-street/7412985368.html,475,2021-11-27 17h27m50s
522,houston,2021-11-26 15:15, (Houston  ),Recamara Privada en Renta,3,1500.0,https://houston.craigslist.org/roo/d/houston-recamara-privada-en-renta/7412976156.html,650,2021-11-27 17h27m50s
523,houston,2021-11-26 15:13," (Katy, Tx  )",Room for Rent in Katy,1,350.0,https://houston.craigslist.org/roo/d/katy-room-for-rent-in-katy/7412980897.html,700,2021-11-27 17h27m50s
524,houston,2021-11-26 15:12, (Houston  ),"Room for rent , nice neighborhood affordable",1,,https://houston.craigslist.org/roo/d/houston-room-for-rent-nice-neighborhood/7412970304.html,500,2021-11-27 17h27m50s
525,houston,2021-11-26 14:56, (Dairy Ashford @ Bellaire  ),"Furnished room for rent in a private house, ALL UTILITIES ARE PAID!!",6,120.0,https://houston.craigslist.org/roo/d/houston-furnished-room-for-rent-in/7412269643.html,560,2021-11-27 17h27m50s
526,houston,2021-11-26 14:49, (SE Houston  ),Room for rent all in / Great for Int'l Student,,,https://houston.craigslist.org/roo/d/houston-room-for-rent-all-in-great-for/7404959736.html,500,2021-11-27 17h27m50s
527,houston,2021-11-26 14:39, (  ),"Room for Rent in Nice Brick Home Near Tx Medical Center, Furnished",,1974.0,https://houston.craigslist.org/roo/d/houston-room-for-rent-in-nice-brick/7412947095.html,435,2021-11-27 17h27m50s
528,houston,2021-11-26 14:20, (Houston Heights  ),Roommates Wanted - Houston Greater Heights - ALL BILLS PAID,3,2200.0,https://houston.craigslist.org/roo/d/houston-roommates-wanted-houston/7412933401.html,900,2021-11-27 17h27m50s
529,houston,2021-11-26 13:59, (Spring/The Woodlands  ),Large bedroom (Newer Home),,3000.0,https://houston.craigslist.org/roo/d/spring-large-bedroom-newer-home/7408594550.html,730,2021-11-27 17h27m50s
530,houston,2021-11-26 13:59, (Spring/The Woodlands  ),Large bedroom (Newer Home),,3000.0,https://houston.craigslist.org/roo/d/spring-large-bedroom-newer-home/7408594771.html,730,2021-11-27 17h27m50s
531,houston,2021-11-26 13:54, (12min to Galleria 10min to Memorial - Westchase - Energy Cor  ),Private XL Room Private Bathroom Utilities Included - Month2Month,1,,https://houston.craigslist.org/roo/d/houston-private-xl-room-private/7400045281.html,615,2021-11-27 17h27m50s
532,houston,2021-11-26 13:48, (Houston  ),Private Bedroom inside a Newer Home,3,120.0,https://houston.craigslist.org/roo/d/houston-private-bedroom-inside-newer/7412141393.html,650,2021-11-27 17h27m50s
533,houston,2021-11-26 13:47, (Friendswood behind Baybrook Mall  ),Bedroom for rent to working Professional,1,,https://houston.craigslist.org/roo/d/friendswood-bedroom-for-rent-to-working/7408918765.html,700,2021-11-27 17h27m50s
534,houston,2021-11-26 13:42, (  ),L✿Vely CoNdo 2 BeDrOom 2 BatHroOm For ShAre Each RoOm Can Be AvA,,,https://houston.craigslist.org/roo/d/houston-lvely-condo-bedroom-bathroom/7412923354.html,450,2021-11-27 17h27m50s
535,houston,2021-11-26 13:02, (Lakeview Retreat  ),Room for share,1,,https://houston.craigslist.org/roo/d/richmond-room-for-share/7409007898.html,600,2021-11-27 17h27m50s
536,houston,2021-11-26 12:11, (Katy Area  ),Seeking Professional Roommate,4,2150.0,https://houston.craigslist.org/roo/d/katy-seeking-professional-roommate/7407466682.html,625,2021-11-27 17h27m50s
537,houston,2021-11-26 12:11, (  ),"Room for Rent in Nice Brick Home Near Tx Medical Center, Furnished",,,https://houston.craigslist.org/roo/d/houston-room-for-rent-in-nice-brick/7412842422.html,550,2021-11-27 17h27m50s
538,houston,2021-11-26 11:42, (  ),$400 L✿Vely CoNdo 2 BeDrOom 2 BatHroOm For ShAre Each RoOm Can Be AvA,,,https://houston.craigslist.org/roo/d/houston-400-lvely-condo-bedroom/7412850279.html,550,2021-11-27 17h27m50s
539,houston,2021-11-26 11:27, (Pattison  ),Room for Rent on Ranch,,200.0,https://houston.craigslist.org/roo/d/brookshire-room-for-rent-on-ranch/7402946811.html,680,2021-11-27 17h27m50s
540,houston,2021-11-26 11:23, (channelview  ),ROOM FOR RENT IN CHANNELVIEW TX 650 a month. All bills paid,3,1256.0,https://houston.craigslist.org/roo/d/houston-room-for-rent-in-channelview-tx/7412861520.html,650,2021-11-27 17h27m50s
541,houston,2021-11-26 11:06, (Bellaire  ),"Close to everything, but quietly tucked away",2,,https://houston.craigslist.org/roo/d/houston-close-to-everything-but-quietly/7405396451.html,590,2021-11-27 17h27m50s
542,houston,2021-11-26 11:03, (The Heights close to Downtown  ),Bunkhouse! Bunks available for rental! Weekly rates. Pet friendly!,1,,https://houston.craigslist.org/roo/d/houston-bunkhouse-bunks-available-for/7412848834.html,150,2021-11-27 17h27m50s
543,houston,2021-11-26 10:53, (South side  ),BOARDING HOUSE - INQUIRY WITHIN,2,,https://houston.craigslist.org/roo/d/houston-boarding-house-inquiry-within/7412802733.html,100,2021-11-27 17h27m50s
544,houston,2021-11-26 10:39, (  ),THANKSGIVING SPECIAL! LOOKING FOR A ROOMMATE; $150/MONTH,1,,https://houston.craigslist.org/roo/d/houston-thanksgiving-special-looking/7411926291.html,150,2021-11-27 17h27m50s
545,houston,2021-11-26 09:37, (  ),L✿Vely CoNdo 2 BeDrOom 2 BatHroOm For ShAre Each RoOm Can Be AvAil,,,https://houston.craigslist.org/roo/d/houston-lvely-condo-bedroom-bathroom/7404208491.html,400,2021-11-27 17h27m50s
546,houston,2021-11-26 09:14, (Houston  ),1 br for rent in Galleria Area,3,,https://houston.craigslist.org/roo/d/houston-br-for-rent-in-galleria-area/7401236656.html,600,2021-11-27 17h27m50s
547,houston,2021-11-26 09:00, (77049  ),Private Rooms Available,,,https://houston.craigslist.org/roo/d/houston-private-rooms-available/7412792238.html,500,2021-11-27 17h27m50s
548,houston,2021-11-26 08:38, (  ),Large Private Room for Rent with Shared Bathroom,,,https://houston.craigslist.org/roo/d/houston-large-private-room-for-rent/7411830670.html,450,2021-11-27 17h27m50s
549,houston,2021-11-26 07:38, (  ),Looking for 50s Single Female 10 acres Conroe,,,https://houston.craigslist.org/roo/d/conroe-looking-for-50s-single-female-10/7412765600.html,0,2021-11-27 17h27m50s
550,houston,2021-11-26 07:38," (Katy, Energy Corridor, Cypress, Richmond  )","Great Location Professional Roommate Wanted, All Bill Inclusive",1,,https://houston.craigslist.org/roo/d/katy-great-location-professional/7412762619.html,650,2021-11-27 17h27m50s
551,houston,2021-11-26 07:30, (290 / Hwy 6 - Jersey Village / Willowbrook  ),Looking for Dependable Roommate in spacious 4 bedroom house,4,,https://houston.craigslist.org/roo/d/houston-looking-for-dependable-roommate/7411379645.html,595,2021-11-27 17h27m50s
552,houston,2021-11-26 05:52, (  ),Looking for Female roommate,,,https://houston.craigslist.org/roo/d/conroe-looking-for-female-roommate/7404675953.html,0,2021-11-27 17h27m50s
553,houston,2021-11-25 22:59, (Downtown  ),"$245 SEMANA ESPECIAL, SOLO EN WESTERN INN! SERCA DEL CENTR",,,https://houston.craigslist.org/roo/d/houston-245-semana-especial-solo-en/7412715791.html,0,2021-11-27 17h27m50s
554,houston,2021-11-25 22:34, (2120 EL Paseo st #405  Houston TX  ),Female roommate needed for furnished 2b/1b beautiful condo,2,964.0,https://houston.craigslist.org/roo/d/houston-female-roommate-needed-for/7412712218.html,650,2021-11-27 17h27m50s
555,houston,2021-11-25 19:00, (Rodeo palms  ),Fully furnished master bedroom for rent near medical center all bills),,,https://houston.craigslist.org/roo/d/manvel-fully-furnished-master-bedroom/7407577037.html,900,2021-11-27 17h27m50s
556,houston,2021-11-25 19:00, (Shadow creek  ),Room - Master bedroom suite for rent near Medical Center (all bills),,,https://houston.craigslist.org/roo/d/pearland-room-master-bedroom-suite-for/7402839088.html,900,2021-11-27 17h27m50s
557,houston,2021-11-25 17:16, (Jersey Village  ),Roommate wanted in Jersey Village,4,2000.0,https://houston.craigslist.org/roo/d/houston-roommate-wanted-in-jersey/7411530405.html,700,2021-11-27 17h27m50s
558,houston,2021-11-25 16:19, (  ),Room for rent - Furnished,,200.0,https://houston.craigslist.org/roo/d/houston-room-for-rent-furnished/7404787511.html,500,2021-11-27 17h27m50s
559,houston,2021-11-25 15:50, (  ),"RV Rental in Rosharon on HWY 6 Close to Pearland, Sugarland",,,https://houston.craigslist.org/roo/d/houston-rv-rental-in-rosharon-on-hwy/7412639364.html,0,2021-11-27 17h27m50s
560,houston,2021-11-25 14:18, (  ),$385 / 2br - Furnished room with private bath Room for Rent,,,https://houston.craigslist.org/roo/d/houston-385-2br-furnished-room-with/7412612758.html,0,2021-11-27 17h27m50s
